time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1759921200,4501.44,4509.67,4484,4489.38,2116.07471335,4584.779666666668,,,,,4593.790600000001,,,4399.500916666661,,
1759924800,4489.4,4498.39,4470.4,4479.65,2656.38059878,4584.425500000001,,,,,4591.885000000001,,,4401.584874999995,,
1759928400,4479.74,4491.1,4440.89,4477.34,5570.5985659,4583.559666666668,,,,,4589.958400000001,,,4403.5137499999955,,
1759932000,4477.39,4524.62,4440.76,4451.84,16125.94524174,4582.087,,,,,4587.346400000002,,,4405.290333333328,,
1759935600,4451.52,4470.74,4437.96,4448.29,7581.89568346,4580.5830000000005,,,,,4583.507400000001,,,4407.062833333328,,
1759939200,4448.5,4500.25,4439.6,4497.47,8016.82936226,4580.105666666667,,,,,4580.638600000002,,,4408.993916666662,,
1759942800,4497.47,4559.89,4491.11,4540.42,14914.78723444,4580.296833333335,,,,,4577.937200000001,,,4411.076166666662,,
1759946400,4540.43,4546.28,4513.84,4524.7,12808.24531094,4579.685833333334,,,,,4574.784400000001,,,4413.082124999995,,
1759950000,4524.5,4528.49,4499.03,4515.71,12414.99974181,4579.3791666666675,,,,,4571.122200000002,,,4415.062124999995,,
1759953600,4515.94,4526.93,4500.8,4504.8,3388.90150505,4578.412500000001,,,,,4566.916800000001,,,4416.944874999996,,
1759957200,4504.76,4529.5,4503.47,4526.65,1989.09455149,4577.6066666666675,,,,,4562.931800000001,,,4418.925624999995,,
1759960800,4526.65,4543.69,4522.44,4523.5,2451.9013487,4576.749500000001,,,,,4559.582,,,4420.552499999995,,
1759964400,4523.49,4539,4511,4527.3,3295.9823837,4575.976666666667,,,,,4556.2282000000005,,,4422.152708333329,,
1759968000,4526.93,4532.97,4509.35,4512.5,1806.40895841,4574.811000000001,,,,,4552.4686,,,4423.751458333329,,
1759971600,4512.45,4515.23,4464.04,4480.64,4987.32786764,4572.151,,,,,4548.3550000000005,,,4425.271208333329,,
1759975200,4480.56,4483.4,4402.48,4414.6,9251.52109486,4568.379166666667,,,,,4543.0160000000005,,,4426.526416666662,,
1759978800,4414.5,4454.39,4413.51,4451.75,2681.57968377,4564.650166666667,,,,,4538.4890000000005,,,4427.893541666663,,
1759982400,4451.74,4460,4439.61,4456.36,2631.03267847,4560.883833333334,,,,,4533.843000000001,,,4429.293458333328,,
1759986000,4456.36,4462.06,4438.89,4456.33,2206.56240768,4556.842333333334,,,,,4529.124200000001,,,4430.712958333329,,
1759989600,4456.2,4456.58,4422.82,4430.68,2890.24275893,4552.102500000002,,,,,4523.415600000001,,,4432.097041666662,,
1759993200,4430.66,4439.39,4412.3,4427.79,4377.31565809,4547.134000000002,,,,,4517.690000000001,,,4433.422041666662,,
1759996800,4427.79,4428.68,4321.27,4329.5,13243.3559299,4541.109166666668,,,,,4510.844000000001,,,4434.280083333329,,
1760000400,4329.5,4357.8,4327.25,4336.59,7831.97306365,4535.1358333333355,,,,,4503.945600000001,,,4435.117999999996,,
1760004000,4336.74,4361.26,4326.5,4356.24,6965.65008128,4529.398500000001,,,,,4497.607800000001,,,4436.112333333328,,
1760007600,4356.21,4388.91,4355.96,4375.02,4668.86019442,4524.2101666666695,,,,,4491.446800000001,,,4437.237166666662,,
