time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1770436800,77.8,78,77.73,77.97,445025.487,89.10016666666665,,,,,83.84619999999991,,,,,
1770451200,77.98,77.99,77.68,77.78,549888.533,88.52199999999998,,,,,83.20919999999992,,,,,
1770465600,77.78,77.99,77.73,77.93,386714.828,87.93416666666666,,,,,82.62499999999993,,,,,
1770480000,77.94,77.98,77.83,77.95,253157.123,87.32466666666664,,,,,82.12219999999994,,,,,
1770494400,77.95,78.07,77.87,77.95,200841.556,86.66066666666666,,,,,81.70999999999992,,,,,
1770508800,77.94,78.05,77.91,77.95,215569.29,86.00266666666666,,,,,81.55919999999993,,,,,
1770523200,77.96,78.22,77.94,78.05,310368.662,85.33399999999997,,,,,81.39939999999993,,,,,
1770537600,78.05,78.12,77.98,78.02,221179.169,84.65966666666665,,,,,81.25419999999991,,,,,
1770552000,78.03,78.3,78.01,78.03,303326.014,84.11899999999997,,,,,81.10919999999992,,,,,
1770566400,78.03,78.16,77.92,78.04,343461.781,83.5263333333333,,,,,80.96319999999992,,,,,
1770580800,78.04,80.27,78.04,79.71,2436267.496,82.8953333333333,,,,,80.85019999999992,,,,,
1770595200,79.71,81.62,78.99,81.07,5348030.957,82.4193333333333,,,,,80.7655999999999,,,,,
1770609600,81.07,82.43,80.52,81.06,3726241.235,81.98466666666664,,,,,80.6805999999999,,,,,
1770624000,81.06,82.2,78.7,80.29,4572337.759,81.60466666666663,,,,,80.5807999999999,,,,,
1770638400,80.3,82.67,79.08,82.64,4172236.998,81.3393333333333,,,,,80.5287999999999,,,,,
1770652800,82.64,83.66,82.05,83.41,2939141.035,81.30466666666663,,,,,80.4933999999999,,,,,
1770667200,83.42,84.12,80.93,81.79,2289718.778,81.2338333333333,,,,,80.42939999999987,,,,,
1770681600,81.78,82.94,80.8,81.48,3941814.822,81.17049999999996,,,,,80.36039999999988,,,,,
1770696000,81.48,82.07,80.62,81.83,2201262.985,81.11299999999997,,,,,80.34959999999988,,,,,
1770710400,81.83,82.8,81.28,82.26,2403880.994,81.06166666666664,,,,,80.44439999999989,,,,,
1770724800,82.27,83.03,80.43,81,4268981.543,80.98899999999998,,,,,80.53439999999988,,,,,
1770739200,81,81.58,79.89,81.14,2814011.699,80.91966666666664,,,,,80.49839999999988,,,,,
1770753600,81.13,81.66,80.58,81.38,781655.392,80.85416666666664,,,,,80.60479999999988,,,,,
1770768000,81.39,82.85,81.05,82.65,1297374.513,80.8103333333333,,,,,80.63299999999988,,,,,
1770782400,82.65,83.99,81.91,83.75,1959828.451,80.78549999999997,,,,,80.65179999999988,,,,,
1770796800,83.75,86.3,83.34,86.17,3098476.947,80.80199999999996,,,,,80.70599999999988,,,,,
1770811200,86.17,86.36,82.65,83.36,7715238.122,80.7748333333333,,,,,80.63919999999987,,,,,
1770825600,83.36,84.87,82.75,84.16,2183803.213,80.76199999999996,,,,,80.59279999999987,,,,,
1770840000,84.18,85.19,82.87,82.9,1431672.702,80.7708333333333,,,,,80.48099999999987,,,,,
1770854400,82.9,84.16,81.56,83.52,3085002.863,80.87083333333331,,,,,80.45919999999987,,,,,
1770868800,83.52,84.19,82.76,83.42,2481183.232,80.98616666666663,,,,,80.43559999999987,,,,,
1770883200,83.42,84.04,83.12,83.52,1493399.707,80.99583333333331,,,,,80.34999999999987,,,,,
1770897600,83.52,83.57,81.93,82.48,4299817.941,81.10283333333331,,,,,80.19179999999987,,,,,
1770912000,82.48,82.64,74.87,76.41,14380031.179,81.02233333333331,,,,,79.90899999999986,,,,,
1770926400,76.41,76.61,74.11,75.35,3497908.94,80.89799999999995,,,,,79.67639999999987,,,,,
1770940800,75.34,77.4,74.86,77.14,4119954.608,80.79266666666663,,,,,79.47739999999988,,,,,
1770955200,77.14,78.47,76.04,77.94,3791327.421,80.64666666666663,,,,,79.24699999999986,,,,,
1770969600,77.95,79.38,76.72,77.43,5318880.163,80.49583333333331,,,,,79.24979999999987,,,,,
1770984000,77.43,79.38,76.11,77.16,7991616.288,80.30699999999997,,,,,79.19219999999986,,,,,
1770998400,77.16,78.52,77.14,77.46,2822067,80.1878333333333,,,,,79.17319999999985,,,,,
1771012800,77.46,77.67,76.72,77.31,1111974.998,80.06633333333329,,,,,79.23659999999985,,,,,
1771027200,77.3,77.47,77.29,77.43,206198.637,79.89349999999996,,,,,79.29039999999985,,,,,
1771041600,77.43,77.49,77.4,77.43,213801.264,79.67749999999997,,,,,79.49559999999985,,,,,
1771056000,77.43,77.5,77.43,77.44,238688.21,79.45899999999997,,,,,79.58659999999988,,,,,
1771070400,77.44,77.48,77.41,77.43,222769.012,79.2998333333333,,,,,79.68919999999987,,,,,
1771084800,77.43,77.45,77.4,77.44,106825.775,79.13899999999997,,,,,79.74319999999987,,,,,
1771099200,77.44,77.46,77.41,77.42,100184.43,78.93833333333329,,,,,79.77219999999987,,,,,
1771113600,77.43,77.46,77.41,77.41,90997.5,78.94033333333329,,,,,79.76719999999987,,,,,
1771128000,77.41,77.44,77.4,77.43,112648.286,78.89683333333329,,,,,79.76179999999988,,,,,
1771142400,77.43,77.45,77.42,77.43,104937.388,78.88049999999997,,,,,79.75439999999986,,,,,
1771156800,77.43,77.49,77.43,77.47,135730.613,78.93599999999996,,,,,79.74439999999987,,,,,
1771171200,77.48,78.74,77.47,77.51,661201.905,78.98216666666664,,,,,79.73899999999988,,,,,
1771185600,77.52,78.53,74.95,76.34,2035644.713,79.13499999999996,,,,,79.70719999999987,,,,,
1771200000,76.34,77.61,74.73,75.25,3348809.467,79.17433333333331,,,,,79.65319999999988,,,,,
1771214400,75.25,77.1,74.97,77,1695512.822,79.25266666666666,,,,,79.63419999999988,,,88.50029166666667,,
1771228800,77,77.44,76.6,77.13,1818768.17,79.29249999999999,,,,,79.61779999999987,,,88.49258333333334,,
1771243200,77.13,77.21,75.96,76.15,2059550.192,79.29549999999998,,,,,79.57979999999989,,,88.48804166666667,,
1771257600,76.15,76.93,75.76,76.7,994508.219,79.27949999999997,,,,,79.55339999999988,,,88.48025,,
1771272000,76.71,76.91,76.19,76.47,678051.636,79.25899999999999,,,,,79.5221999999999,,,88.47004166666667,,
1771286400,76.48,76.53,73.14,75.5,4683435.874,79.22066666666665,,,,,79.47139999999989,,,88.45916666666668,,
1771300800,75.5,75.69,72.79,75.01,3994626.297,79.17133333333331,,,,,79.3773999999999,,,88.45479166666668,,
1771315200,75.01,75.51,73.65,74.74,1982769.524,79.12066666666665,,,,,79.25079999999988,,,88.451125,,
1771329600,74.74,75.28,72.04,73.34,7239972.76,79.04416666666664,,,,,79.09639999999989,,,88.44066666666666,,
1771344000,73.34,74.17,72.16,73.57,3556285.639,78.97116666666665,,,,,78.96199999999989,,,88.4305,,
1771358400,73.57,73.87,72.36,72.5,1634445.895,78.8803333333333,,,,,78.7591999999999,,,88.41237500000001,,
1771372800,72.51,74.77,72.41,74.71,2619111.774,78.8263333333333,,,,,78.58519999999989,,,88.40383333333334,,
1771387200,74.71,76.14,74.53,75.72,2430783.749,78.78749999999997,,,,,78.46379999999988,,,88.397375,,
1771401600,75.72,76.32,75.33,75.46,1702337.115,78.74483333333329,,,,,78.34339999999989,,,88.38658333333333,,
1771416000,75.46,78.33,75.31,77.69,3856895.363,78.73916666666665,,,,,78.26059999999988,,,88.37616666666666,,
1771430400,77.7,78.29,76.26,76.68,2397845.429,78.71649999999997,,,,,78.14899999999989,,,88.36245833333334,,
1771444800,76.69,77.67,76.55,77.17,1632755.813,78.67416666666664,,,,,78.07239999999987,,,88.35125,,
1771459200,77.17,78.09,76.43,77.99,1755420.402,78.62283333333329,,,,,78.00939999999987,,,88.34291666666667,,
1771473600,77.99,79.23,77.64,78.89,1861956.063,78.58666666666662,,,,,77.95959999999988,,,88.33874999999999,,
1771488000,78.9,79.5,77.32,77.9,2575329.995,78.5468333333333,,,,,77.86459999999988,,,88.33016666666667,,
1771502400,77.9,79.11,77.1,78.64,4415569.07,78.48016666666663,,,,,77.76239999999989,,,88.32433333333333,,
1771516800,78.65,78.66,77.39,77.82,2080270.706,78.38699999999996,,,,,77.59539999999988,,,88.31458333333333,,
