time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1723032000,56968.3,57486.7,55654.4,56087.8,4371423,61862.16166666663,,,,,60627.62000000002,,,62046.5708333333,,
1723046400,56087.7,56295.7,54655,54731.4,3740860,61639.454999999965,,,,,60391.51400000001,,,62024.501666666634,,
1723060800,54731.5,55567.7,54548.3,55115.6,2519168,61420.97999999997,,,,,60170.068000000014,,,62002.752916666635,,
1723075200,55119.4,57632.8,54708.9,57039,5436375,61215.69166666663,,,,,59993.258000000016,,,61987.52208333331,,
1723089600,57038.9,57415.4,56652.2,57183.3,1965532,61009.98999999996,,,,,59814.05200000002,,,61971.20249999997,,
1723104000,57184.4,57679.9,56978.6,57303.5,1729269,60805.289999999964,,,,,59639.79600000002,,,61955.58749999996,,
1723118400,57303.5,59514,56685.1,59426.1,9436325,60661.42833333329,,,,,59504.88000000001,,,61948.8383333333,,
1723132800,59432.8,59929.8,59241,59409.9,3151410,60530.44499999996,,,,,59372.16000000001,,,61942.22999999997,,
1723147200,59410.4,62761,59300.5,61668.6,6747311,60445.82666666663,,,,,59278.93000000001,,,61945.35791666664,,
1723161600,61668.7,61730.6,60725.9,61345.4,3597998,60358.62166666663,,,,,59201.51200000001,,,61947.48624999997,,
1723176000,61345.4,61383,60560.5,60840,2095081,60257.396666666624,,,,,59126.72000000001,,,61944.93624999998,,
1723190400,60840,61200,60160.4,60641.3,2011761,60159.13999999996,,,,,59062.036000000015,,,61941.51624999997,,
1723204800,60641.3,61136.5,59500.1,59803.3,4804330,60052.72999999996,,,,,58972.58200000001,,,61933.93833333331,,
1723219200,59794,60739,59712.1,60670.7,1977955,59965.91666666663,,,,,58893.59600000001,,,61928.424583333304,,
