time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1760310000,115281.9,115422.3,114800,115020.9,633325,113181.8883333334,,,112810.13500000004,111078.62244437197,112210.72400000026,,,120229.49791666694,,
1760313600,115026,115961.7,114845.9,115359.2,1049007,113077.96500000007,,,,,112236.98200000027,,,120209.45583333359,,
1760317200,115359.1,115824,115147.9,115765.8,713889,112979.83333333342,,,,,112292.39400000028,,,120192.28750000025,,
1760320800,115765.9,116039.2,115071.9,115395.8,736250,112895.25500000008,,,,,112347.23000000027,,,120172.32041666693,,
1760324400,115395.8,115694.8,114688.3,114885.4,835611,112826.46166666673,,,,,112420.67000000027,,,120149.97750000026,,
1760328000,114885.4,115068,114233.7,114699.1,4499473,112768.5983333334,,,,,112448.70000000027,,,120127.56625000025,,
1760331600,114699.2,114836.4,114507.1,114622.6,533509,112719.21500000007,,,,,112493.07000000025,,,120105.35416666693,,
1760335200,114622.6,115380,114407.2,115219.9,1107157,112685.84666666674,,,,,112536.34400000026,,,120085.72541666693,,
1760338800,115219.9,115541.3,115016.9,115387.2,1972664,112665.49000000008,,,,,112594.86600000026,,,120067.90625000026,,
1760342400,115387.2,115432.1,115126.6,115256.1,675042,112682.12166666675,,,,,112657.49200000027,,,120047.77250000025,,
1760346000,115256.1,115265.8,114689,115136.4,1328316,112704.39500000008,,,,,112751.64000000026,,,120026.0608333336,,
1760349600,115136.4,115174.2,114774.3,114852.2,893541,112717.82666666675,,,,,112821.09000000026,,,120002.59166666694,,
1760353200,114852.2,114852.2,113654.8,114219.6,2425776,112738.23333333342,,,,,112871.60400000027,,,119976.90708333362,,
1760356800,114219.5,114796.6,113972.4,114455.1,1687057,112768.25166666677,,,,,112917.49800000025,,,119952.11166666695,,
1760360400,114455.6,115579,114275.6,115395.4,3305143,112837.95166666676,,,,,112978.58200000026,,,119931.22791666696,,
1760364000,115395.4,115521.9,113839.6,114086.5,2640723,112851.10000000011,,,,,113011.43200000028,,,119902.61208333362,,
1760367600,114086.4,114792.3,114022.8,114376.2,1370607,112883.96833333344,,,,,113052.43400000027,,,119869.55458333364,,
1760371200,114376.1,115238.1,114327.5,114714.7,993522,112911.6100000001,,,,,113105.60200000028,,,119836.83208333365,,
1760374800,114714.7,115112.3,114273.6,115101.7,767921,112955.62000000011,,,,,113170.43600000028,,,119807.75500000031,,
1760378400,115095,115423.3,114774.3,115210.1,950695,113007.04166666677,,,,,113236.15800000029,,,119777.16041666697,,
1760382000,115210.1,115960.3,115111.2,115859.1,2309812,113097.54333333344,,,,,113311.7820000003,,,119748.73750000031,,
1760385600,115859.2,115927.3,115455.1,115767,647584,113170.6650000001,,,,,113386.3720000003,,,119720.8500000003,,
1760389200,115767.1,115850.5,115610.1,115750.1,373672,113238.26833333344,,,,,113476.18600000029,,,119693.50375000031,,
1760392800,115750.1,115877.7,115485.2,115547.9,329351,113294.72666666677,,,,,113580.55000000028,,,119664.5075000003,,
1760396400,115547.8,115547.8,115042.2,115221.2,687265,113342.72666666677,,,,,113664.93000000028,,,119635.16958333363,,
1760400000,115223.3,115467.6,114910.1,115003.3,662499,113385.38166666678,,,,,113742.13400000028,,,119605.42875000028,,
1760403600,115008.1,115040.8,114148.5,114306.5,766078,113418.38833333344,,,,,113813.75400000026,,,119573.77958333361,,
1760407200,114306.5,114331,113678.7,113679.8,1031660,113445.44666666677,,,,,113892.78600000027,,,119539.52291666695,,
1760410800,113678.7,113741.6,113299.1,113526.9,1568489,113473.22833333345,,,,,113962.41200000027,,,119503.04666666695,,
1760414400,113527.9,113619.6,112800,113088.4,2398535,113492.63500000011,,,,,114020.49400000028,,,119463.69333333362,,
1760418000,113089.7,113721.7,112392.1,112531.8,4120128,113500.20000000011,,,,,114056.21800000027,,,119421.91208333363,,
1760421600,112531.8,112745.8,111379.2,112012,4353728,113499.77500000011,,,,,114065.1180000003,,,119378.31458333363,,
1760425200,112012,112227.7,111502.1,111758.7,1595004,113508.09666666677,,,,,114065.45200000027,,,119334.16833333363,,
1760428800,111756.2,112188.8,111545.9,111859.2,968358,113533.58833333344,,,,,114068.07200000029,,,119290.66875000029,,
1760432400,111859.2,112064.3,111113.3,111347.2,1601186,113539.33833333345,,,,,114063.7320000003,,,119245.30083333362,,
1760436000,111347.2,111402,110100,110686.6,2825714,113531.73000000011,,,,,114050.6720000003,,,119197.51791666697,,
1760439600,110686.6,111682.3,110670.9,111360.6,1626506,113542.31500000012,,,,,114041.0160000003,,,119153.17458333363,,
1760443200,111360.6,111400,110786.5,110845.4,1235408,113560.9350000001,,,,,114024.58400000028,,,119106.55791666695,,
1760446800,110845.5,111363.5,109888.2,111059.8,3508387,113577.83833333344,,,,,114008.84800000029,,,119059.31083333361,,
1760450400,111059.8,112238.4,110951.1,111423.2,4484594,113598.48666666677,,,,,114001.66800000028,,,119015.11833333362,,
1760454000,111423.2,112911,111052,112907.1,2788467,113634.51166666676,,,,,114034.09800000029,,,118977.97875000029,,
1760457600,112907.1,113229.8,112214.4,112350.1,3015621,113647.56333333343,,,,,114034.3740000003,,,118938.75833333362,,
1760461200,112350,112972.6,111700,112811.7,2070018,113665.39166666678,,,,,114026.3120000003,,,118901.33291666697,,
1760464800,112811.7,113495.2,112661.4,112864.8,2023003,113684.33500000011,,,,,114001.24400000028,,,118864.87833333363,,
1760468400,112864.8,113539.6,112013,112600,2410762,113701.59833333343,,,,,113976.1500000003,,,118825.71166666696,,
1760472000,112600.9,113000,112219.6,112996.1,703559,113729.20666666677,,,,,113957.6580000003,,,118788.54625000032,,
1760475600,112996,113199.9,112700.4,113130,556647,113750.6500000001,,,,,113932.77000000031,,,118750.65916666697,,
1760479200,113130.1,113570,112825.9,113213.2,758989,113776.4200000001,,,,,113897.5720000003,,,118712.72625000031,,
1760482800,113213.1,113520,113007.6,113035.5,518808,113796.2350000001,,,,,113859.7000000003,,,118673.64916666698,,
1760486400,113035.5,113116.9,112600.1,112984,1209872,113816.2650000001,,,,,113813.7420000003,,,118635.341666667,,
1760490000,112984,113008.4,112319.8,112734.6,906202,113840.41500000008,,,,,113768.01600000031,,,118595.05666666698,,
1760493600,112734.7,113600,112670.7,112814.5,1373726,113848.38500000008,,,,,113717.12200000031,,,118548.17541666699,,
1760497200,112814.5,112863,111815,112038.5,1073107,113828.78000000009,,,,,113642.5760000003,,,118499.121666667,,
1760500800,112038.5,112492.3,111760,112368.6,882254,113799.6200000001,,,,,113582.03200000033,,,118445.62416666698,,
1760504400,112368.7,112684.4,112201.7,112443.6,500850,113776.10166666677,,,,,113533.19600000032,,,118392.73708333363,,
1760508000,112443.6,112581.1,111905.3,112480.9,963877,113752.10500000008,,,,,113488.83200000032,,,118340.55541666696,,
1760511600,112480.9,112715.4,112234.6,112600,652356,113722.53166666676,,,,,113448.38000000031,,,118289.9962500003,,
